commit_id,experiment_id,experiment_title,order_index,type_name,description,parameter_data,snapshot_id,annotator_name,url
4f82bcec-bad1-4e1a-84cb-bdc97901a091,bf2f3847-4792-4b4e-8edf-7cf124179f64,test-refactoring-2,17,Verification Method,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'verifyThatElementIsCompleted', 'type': 'MethodDeclaration', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 421, 'endColumn': 3, 'startLine': 408, 'startColumn': 3}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 341, 'endColumn': 57, 'startLine': 341, 'startColumn': 5}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest', 'methodName': 'shouldCompletedProcessInstanceWhenElementsInsideExistingFlowScopesAreCompleted'}, {'type': 'MethodInvocation', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 165, 'endColumn': 57, 'startLine': 165, 'startColumn': 5}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest', 'methodName': 'shouldBeAbleToCompleteActivatedRootElement'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 174, 'endColumn': 94, 'startLine': 165, 'startColumn': 5}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest', 'methodName': 'shouldBeAbleToCompleteActivatedRootElement'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",f3511fd9-e25a-4656-a15d-5f791fb92a61,test-refactoring,https://github.com/camunda/camunda/commit/a95a7b83a22259094916624d826c92853d4d181f
0c2007cb-a27a-4f23-915b-37b643bf6ea9,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,23,Merge Test Method,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'testMatchAnyOf', 'type': 'MethodDeclaration', 'location': {'path': 'src/test/java/com/sun/xacml/xacmlv3/MatchTest.java', 'range': {'endLine': 129, 'endColumn': 2, 'startLine': 112, 'startColumn': 2}}, 'className': 'com.sun.xacml.xacmlv3.MatchTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'testMatchMultiple_Match', 'type': 'MethodDeclaration', 'location': {'path': 'src/test/java/com/sun/xacml/xacmlv3/MatchTest.java', 'range': {'endLine': 113, 'endColumn': 2, 'startLine': 106, 'startColumn': 2}}, 'className': 'com.sun.xacml.xacmlv3.MatchTest'}, {'name': 'testMatchMultiple_MultiMatch', 'type': 'MethodDeclaration', 'location': {'path': 'src/test/java/com/sun/xacml/xacmlv3/MatchTest.java', 'range': {'endLine': 104, 'endColumn': 2, 'startLine': 97, 'startColumn': 2}}, 'className': 'com.sun.xacml.xacmlv3.MatchTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",d7559b8c-f9fb-4d02-a267-34fa23f74abc,test-refactoring,https://github.com/authzforce/core/commit/d0e7d89a8ecd43b0cb1280916a11921613b84dae
0936c9f7-8a05-4cae-8900-95ed9bfb6290,bf2f3847-4792-4b4e-8edf-7cf124179f64,test-refactoring-2,33,Prebuilt Fixture,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 143, 'endColumn': 68, 'startLine': 143, 'startColumn': 9}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testExampleGraph2'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 44, 'endColumn': 100, 'startLine': 43, 'startColumn': 5}}, 'className': None, 'methodName': None}], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 138, 'endColumn': 52, 'startLine': 136, 'startColumn': 9}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testExampleGraph2'}, {'type': 'CodeFragment', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 143, 'endColumn': 42, 'startLine': 143, 'startColumn': 9}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testExampleGraph2'}], 'multiple': True}}}",2e540096-9b0b-4dc1-96e0-c18fb478a426,test-refactoring,https://github.com/exadel-inc/etoolbox-authoring-kit/commit/932c817f63f454635d991251b83c62d1d7adf681
d455ddb2-258e-467d-b61a-11314c2f8032,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,58,Replace try/catch with asserThrows,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'detectable/src/test/java/com/synopsys/integration/detectable/detectables/pear/unit/PearListParserTest.java', 'range': {'endLine': 65, 'endColumn': 0, 'startLine': 64, 'startColumn': 1}}, 'className': 'com.synopsys.integration.detectable.detectables.pear.unit.PearListParserTest', 'methodName': 'parseMissingInfo'}], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'detectable/src/test/java/com/synopsys/integration/detectable/detectables/pear/unit/PearListParserTest.java', 'range': {'endLine': 67, 'endColumn': 9, 'startLine': 62, 'startColumn': 1}}, 'className': 'com.synopsys.integration.detectable.detectables.pear.unit.PearListParserTest', 'methodName': 'parseMissingInfo'}], 'multiple': True}}}",e3754dd5-a65f-4c8e-870f-ce08ac3f838e,test-refactoring,https://github.com/blackducksoftware/detect/commit/0940d1581afe71127b58094e57af2eb604e7c2bb
4f1faf23-9395-44f4-9e98-101bb67861c6,bf2f3847-4792-4b4e-8edf-7cf124179f64,test-refactoring-2,34,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",8d0fdc18-9fa7-4bb1-9a56-4feda6c7b6a4,test-refactoring,https://github.com/kousen/java_latest/commit/66e62c6a688feb6ed01b0742d765ca46b9ab191f
3b624e88-e1dd-4a34-b60d-4c9ca6b32500,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,116,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",7683de67-1526-4e54-bfe3-c7c6e679cd59,test-refactoring,https://github.com/C2SP/wycheproof/commit/9c334080213a46b5f59c50b43909c6121e6dcb2d
1ad44e0a-2d05-4a9a-b6ad-9a9bb4005799,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,117,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",34ccca1e-0310-4d7b-966c-33e643ddc27d,test-refactoring,https://github.com/commercetools/commercetools-sync-java/commit/b9ac161df8dce50dcd65f093403013be0463cc3d
48351154-33f4-488c-89af-386f217f30f4,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,59,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",aca10330-75ac-41db-b9bf-8ab0d5c4cfbe,test-refactoring,https://github.com/ci-richard-mcelhinney/nhaystack/commit/f06082fdbd73f9a13ea03ef11084575e83f8a3ff
4f82bcec-bad1-4e1a-84cb-bdc97901a091,bf2f3847-4792-4b4e-8edf-7cf124179f64,test-refactoring-2,17,Verification Method,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'verifyThatProcessInstanceIsCompleted', 'type': 'MethodDeclaration', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 426, 'endColumn': 3, 'startLine': 416, 'startColumn': 3}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 203, 'endColumn': 60, 'startLine': 203, 'startColumn': 5}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest', 'methodName': 'shouldBeAbleToCompleteModifiedProcessInstance'}, {'type': 'MethodInvocation', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 335, 'endColumn': 60, 'startLine': 335, 'startColumn': 5}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest', 'methodName': 'shouldCompletedProcessInstanceWhenElementsInsideExistingFlowScopesAreCompleted'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/ModifyProcessInstanceTest.java', 'range': {'endLine': 210, 'endColumn': 20, 'startLine': 203, 'startColumn': 5}}, 'className': 'io.camunda.zeebe.engine.processing.processinstance.ModifyProcessInstanceTest', 'methodName': 'shouldBeAbleToCompleteModifiedProcessInstance'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",4cebb05d-6a8d-4c22-9af2-af7f8eefec40,test-refactoring,https://github.com/camunda/camunda/commit/a95a7b83a22259094916624d826c92853d4d181f
8d3c0d9c-fe71-4e71-8fc5-5a4044684641,bf2f3847-4792-4b4e-8edf-7cf124179f64,test-refactoring-2,18,Non-Refactoring,Add test,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",c56cad72-f76a-4d82-8736-9d1e38838fa5,test-refactoring,https://github.com/camunda/camunda/commit/2dbeb4a369904bec48f0ba37ce78e9236d264810
31abbca7-8e35-4664-913b-85caf0cf76f2,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,32,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",597c4c9d-5e82-4bf3-bc6a-b47dd6ede603,test-refactoring,https://github.com/Alluxio/alluxio/commit/048f71b2f721c6e3fcce4d4b13db516774706974
0936c9f7-8a05-4cae-8900-95ed9bfb6290,bf2f3847-4792-4b4e-8edf-7cf124179f64,test-refactoring-2,33,Delegated Setup,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'sortListToValues', 'type': 'MethodDeclaration', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 182, 'endColumn': 5, 'startLine': 180, 'startColumn': 5}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering'}, {'name': 'sortList', 'type': 'MethodDeclaration', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 177, 'endColumn': 5, 'startLine': 175, 'startColumn': 5}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 51, 'endColumn': 52, 'startLine': 51, 'startColumn': 31}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testRandomOrderableList'}, {'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 68, 'endColumn': 52, 'startLine': 68, 'startColumn': 31}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testGraphWithCycleInside1'}, {'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 87, 'endColumn': 52, 'startLine': 87, 'startColumn': 31}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testGraphWithCycleInside2'}, {'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 102, 'endColumn': 52, 'startLine': 102, 'startColumn': 31}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testSimpleCycleGraph'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 106, 'endColumn': 56, 'startLine': 106, 'startColumn': 34}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testSimpleCycleGraph'}, {'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 89, 'endColumn': 56, 'startLine': 89, 'startColumn': 34}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testGraphWithCycleInside2'}, {'type': 'MethodInvocation', 'location': {'path': 'aem-authoring-toolkit-plugin/src/test/com/exadel/aem/toolkit/plugin/util/ordering/TestOrdering.java', 'range': {'endLine': 50, 'endColumn': 56, 'startLine': 50, 'startColumn': 34}}, 'className': 'com.exadel.aem.toolkit.plugin.util.ordering.TestOrdering', 'methodName': 'testRandomOrderableList'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",7c62cd07-3b75-4b7f-8fce-04af23a5c9a0,test-refactoring,https://github.com/exadel-inc/etoolbox-authoring-kit/commit/932c817f63f454635d991251b83c62d1d7adf681
d718346b-4487-4356-b911-326bbabc3c4d,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,44,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",59280fde-44f7-4360-98f3-3ba1a5620e74,test-refactoring,https://github.com/flightstats/hub/commit/d5d552310769189444445761205ce826fa5387f6
5e5255fb-29e2-42f8-aa04-472db64971a9,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,33,Change Assertion Type,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'de.dlr.sc.virsat.model.extension.mechanical.test/src/de/dlr/sc/virsat/model/extension/mechanical/catia/CatiaImporterTest.java', 'range': {'endLine': 141, 'endColumn': 95, 'startLine': 140, 'startColumn': 1}}, 'className': 'de.dlr.sc.virsat.model.extension.mechanical.catia.CatiaImporterTest', 'methodName': 'testTransform'}], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'de.dlr.sc.virsat.model.extension.mechanical.test/src/de/dlr/sc/virsat/model/extension/mechanical/catia/CatiaImporterTest.java', 'range': {'endLine': 141, 'endColumn': 98, 'startLine': 140, 'startColumn': 1}}, 'className': 'de.dlr.sc.virsat.model.extension.mechanical.catia.CatiaImporterTest', 'methodName': 'testTransform'}], 'multiple': True}}}",359b1b20-a389-4f00-a3ba-089d323e06b3,test-refactoring,https://github.com/virtualsatellite/VirtualSatellite4-Core/commit/109648248947e1ca9ae2fb7cef199569962fe0a0
abb8a236-04b8-4adc-a64f-1d6fc480a068,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,28,Delegated Setup,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'getAesGcmTestVectors', 'type': 'MethodDeclaration', 'location': {'path': 'java/com/google/security/wycheproof/testcases/CipherOutputStreamTest.java', 'range': {'endLine': 135, 'endColumn': 3, 'startLine': 128, 'startColumn': 3}}, 'className': 'com.google.security.wycheproof.CipherOutputStreamTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'Manual', 'elements': [{'type': 'MethodInvocation', 'location': {'path': 'java/com/google/security/wycheproof/testcases/CipherOutputStreamTest.java', 'range': {'endLine': 228, 'endColumn': 38, 'startLine': 228, 'startColumn': 17}}, 'className': 'com.google.security.wycheproof.CipherOutputStreamTest', 'methodName': 'testAesGcmEncrypt'}, {'type': 'MethodInvocation', 'location': {'path': 'java/com/google/security/wycheproof/testcases/CipherOutputStreamTest.java', 'range': {'endLine': 233, 'endColumn': 38, 'startLine': 233, 'startColumn': 17}}, 'className': 'com.google.security.wycheproof.CipherOutputStreamTest', 'methodName': 'testAesGcmDecrypt'}, {'type': 'MethodInvocation', 'location': {'path': 'java/com/google/security/wycheproof/testcases/CipherOutputStreamTest.java', 'range': {'endLine': 238, 'endColumn': 45, 'startLine': 238, 'startColumn': 24}}, 'className': 'com.google.security.wycheproof.CipherOutputStreamTest', 'methodName': 'testAesGcmCorruptDecrypt'}], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'None', 'elements': [], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'Manual', 'elements': [{'type': 'CodeFragment', 'location': {'path': 'java/com/google/security/wycheproof/testcases/CipherOutputStreamTest.java', 'range': {'endLine': 231, 'endColumn': 0, 'startLine': 223, 'startColumn': 2}}, 'className': None, 'methodName': None}, {'type': 'CodeFragment', 'location': {'path': 'java/com/google/security/wycheproof/testcases/CipherOutputStreamTest.java', 'range': {'endLine': 210, 'endColumn': 0, 'startLine': 203, 'startColumn': 1}}, 'className': None, 'methodName': None}], 'multiple': True}}}",74f2beb5-95b4-4e16-8cac-356dcde7931b,test-refactoring,https://github.com/C2SP/wycheproof/commit/5edcff5e9eb449503104721c4bbdab82ae0107a1
26047032-c05c-42d0-802a-3e4e99d71c8d,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,72,Parameterized Test,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'shouldUpdateAndSetMetricsReadyNonnullTrueWhenMetricsExistAndPreviousMetricsReadyNotNull', 'type': 'MethodDeclaration', 'location': {'path': 'backend/src/test/java/heartbeat/service/report/GenerateReporterServiceTest.java', 'range': {'endLine': 1158, 'endColumn': 2, 'startLine': 1137, 'startColumn': 2}}, 'className': 'heartbeat.service.report.GenerateReporterServiceTest'}, {'name': 'provideDataForTest', 'type': 'MethodDeclaration', 'location': {'path': 'backend/src/test/java/heartbeat/service/report/GenerateReporterServiceTest.java', 'range': {'endLine': 1370, 'endColumn': 2, 'startLine': 1335, 'startColumn': 2}}, 'className': 'heartbeat.service.report.GenerateReporterServiceTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'shouldUpdateAndSetMetricsReadyNonnullTrueWhenThreeMetricsExistsAndPreviousMetricsReadyNotNull', 'type': 'MethodDeclaration', 'location': {'path': 'backend/src/test/java/heartbeat/service/report/GenerateReporterServiceTest.java', 'range': {'endLine': 1166, 'endColumn': 2, 'startLine': 1135, 'startColumn': 2}}, 'className': 'heartbeat.service.report.GenerateReporterServiceTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",e3971929-8c19-4172-9efd-5ed02bae09d1,test-refactoring,https://github.com/thoughtworks/HeartBeat/commit/961170ee1baaac445429f04f3d74c2fd333c7755
654622fb-8303-4c25-a07a-5ab35a59e2e3,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,73,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",0889e7d0-2583-4a83-81fe-643109d76b69,test-refactoring,https://github.com/groovy/groovy-core/commit/96355e7db94f6684d22c43e590d743c49a321258
0c2007cb-a27a-4f23-915b-37b643bf6ea9,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,23,Merge Test Method,,"{'after': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'testMatchAllOf', 'type': 'MethodDeclaration', 'location': {'path': 'src/test/java/com/sun/xacml/xacmlv3/MatchTest.java', 'range': {'endLine': 81, 'endColumn': 2, 'startLine': 64, 'startColumn': 2}}, 'className': 'com.sun.xacml.xacmlv3.MatchTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'method': {'type': 'MethodDeclaration', 'state': 'Manual', 'elements': [{'name': 'testMatch_noMatch', 'type': 'MethodDeclaration', 'location': {'path': 'src/test/java/com/sun/xacml/xacmlv3/MatchTest.java', 'range': {'endLine': 71, 'endColumn': 2, 'startLine': 64, 'startColumn': 2}}, 'className': 'com.sun.xacml.xacmlv3.MatchTest'}, {'name': 'testMatch_Match', 'type': 'MethodDeclaration', 'location': {'path': 'src/test/java/com/sun/xacml/xacmlv3/MatchTest.java', 'range': {'endLine': 99, 'endColumn': 2, 'startLine': 92, 'startColumn': 2}}, 'className': 'com.sun.xacml.xacmlv3.MatchTest'}], 'multiple': True}, 'invocation': {'type': 'MethodInvocation', 'state': 'None', 'elements': [], 'multiple': True}, 'code fragment': {'type': 'CodeFragment', 'state': 'None', 'elements': [{'type': 'CodeFragment', 'location': None, 'className': None, 'methodName': None}], 'multiple': True}}}",cd00746d-3a19-482b-8d99-027692e255df,test-refactoring,https://github.com/authzforce/core/commit/d0e7d89a8ecd43b0cb1280916a11921613b84dae
612d4f94-91db-41c1-9ccf-5326f68b62cd,82e38f0d-8e8e-43e2-aa5e-797895b80de2,test-refactoring-1,119,Non-Refactoring,,"{'after': {'added codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}, 'before': {'removed codes': {'type': 'CodeFragment', 'state': 'None', 'elements': [], 'multiple': True}}}",bd491f55-a51e-4adf-ab25-5a674025ba2b,test-refactoring,https://github.com/alexprut/design-patterns-java/commit/2e8833b47eec7ad31f46a55456cccb269528414c
